article_frequency,transcript_frequency,emotion_differences,average_difference
"{'fear': 0.05203619909502263, 'anger': 0.06787330316742081, 'trust': 0.1583710407239819, 'surprise': 0.05656108597285068, 'positive': 0.21040723981900453, 'negative': 0.09049773755656108, 'sadness': 0.05656108597285068, 'disgust': 0.04072398190045249, 'joy': 0.10633484162895927, 'anticipation': 0.16063348416289594}","{'fear': 0.06049382716049383, 'anger': 0.05555555555555555, 'trust': 0.15308641975308643, 'surprise': 0.07654320987654321, 'positive': 0.24320987654320989, 'negative': 0.08888888888888889, 'sadness': 0.03580246913580247, 'disgust': 0.019753086419753086, 'joy': 0.11481481481481481, 'anticipation': 0.15185185185185185}","{'positive': 0.03280263672420536, 'negative': 0.0016088486676721914, 'anticipation': 0.00878163231104409, 'joy': 0.008479973185855541, 'fear': 0.0084576280654712, 'trust': 0.005284620970895465, 'sadness': 0.02075861683704821, 'disgust': 0.020970895480699404, 'surprise': 0.019982123903692535, 'anger': 0.012317747611865257}",0.013944472375844924
"{'fear': 0.1323529411764706, 'anger': 0.17647058823529413, 'trust': 0.10294117647058823, 'surprise': 0.0, 'positive': 0.058823529411764705, 'negative': 0.19117647058823528, 'sadness': 0.14705882352941177, 'disgust': 0.1323529411764706, 'joy': 0.014705882352941176, 'anticipation': 0.04411764705882353}","{'fear': 0.06130268199233716, 'anger': 0.04342273307790549, 'trust': 0.16475095785440613, 'surprise': 0.05874840357598978, 'positive': 0.2707535121328225, 'negative': 0.06896551724137931, 'sadness': 0.04342273307790549, 'disgust': 0.02554278416347382, 'joy': 0.1136653895274585, 'anticipation': 0.14942528735632185}","{'positive': 0.21192998272105779, 'negative': 0.12221095334685597, 'anticipation': 0.10530764029749831, 'joy': 0.09895950717451732, 'fear': 0.07105025918413344, 'trust': 0.0618097813838179, 'sadness': 0.10363609045150628, 'disgust': 0.10681015701299677, 'surprise': 0.05874840357598978, 'anger': 0.13304785515738865}",0.1073510630305762
"{'fear': 0.05194805194805195, 'anger': 0.03116883116883117, 'trust': 0.21298701298701297, 'surprise': 0.05974025974025974, 'positive': 0.2831168831168831, 'negative': 0.07012987012987013, 'sadness': 0.03636363636363636, 'disgust': 0.01818181818181818, 'joy': 0.11428571428571428, 'anticipation': 0.12207792207792208}","{'fear': 0.0374384236453202, 'anger': 0.022660098522167486, 'trust': 0.20689655172413793, 'surprise': 0.04827586206896552, 'positive': 0.31724137931034485, 'negative': 0.053201970443349754, 'sadness': 0.019704433497536946, 'disgust': 0.012807881773399015, 'joy': 0.13004926108374384, 'anticipation': 0.15172413793103448}","{'positive': 0.03412449619346175, 'negative': 0.01692789968652037, 'anticipation': 0.029646215853112404, 'joy': 0.015763546798029562, 'fear': 0.014509628302731753, 'trust': 0.0060904612628750465, 'sadness': 0.016659202866099416, 'disgust': 0.005373936408419166, 'surprise': 0.011464397671294223, 'anger': 0.008508732646663682}",0.01590685176892074
"{'fear': 0.06698564593301436, 'anger': 0.04784688995215311, 'trust': 0.1339712918660287, 'surprise': 0.0430622009569378, 'positive': 0.2607655502392344, 'negative': 0.10526315789473684, 'sadness': 0.050239234449760764, 'disgust': 0.0215311004784689, 'joy': 0.1076555023923445, 'anticipation': 0.16267942583732056}","{'fear': 0.06031128404669261, 'anger': 0.058365758754863814, 'trust': 0.1867704280155642, 'surprise': 0.06031128404669261, 'positive': 0.2607003891050584, 'negative': 0.07392996108949416, 'sadness': 0.04474708171206226, 'disgust': 0.023346303501945526, 'joy': 0.10700389105058365, 'anticipation': 0.1245136186770428}","{'positive': 6.516113417603941e-05, 'negative': 0.03133319680524267, 'anticipation': 0.03816580716027776, 'joy': 0.0006516113417608521, 'fear': 0.006674361886321749, 'trust': 0.05279913614953549, 'sadness': 0.005492152737698507, 'disgust': 0.0018152030234766248, 'surprise': 0.017249083089754806, 'anger': 0.010518868802710704}",0.016476458213095523
"{'fear': 0.11392405063291139, 'anger': 0.06329113924050633, 'trust': 0.12658227848101267, 'surprise': 0.06329113924050633, 'positive': 0.189873417721519, 'negative': 0.13924050632911392, 'sadness': 0.10126582278481013, 'disgust': 0.0379746835443038, 'joy': 0.0759493670886076, 'anticipation': 0.08860759493670886}","{'fear': 0.08169934640522876, 'anger': 0.06535947712418301, 'trust': 0.12745098039215685, 'surprise': 0.06535947712418301, 'positive': 0.19607843137254902, 'negative': 0.09477124183006536, 'sadness': 0.06535947712418301, 'disgust': 0.0196078431372549, 'joy': 0.11764705882352941, 'anticipation': 0.16666666666666666}","{'positive': 0.006205013651030017, 'negative': 0.04446926449904856, 'anticipation': 0.0780590717299578, 'joy': 0.04169769173492181, 'fear': 0.03222470422768263, 'trust': 0.0008687019111441874, 'sadness': 0.035906345660627115, 'disgust': 0.018366840407048897, 'surprise': 0.002068337883676677, 'anger': 0.002068337883676677}",0.026193430958881436
"{'fear': 0.058823529411764705, 'anger': 0.09243697478991597, 'trust': 0.16806722689075632, 'surprise': 0.025210084033613446, 'positive': 0.17647058823529413, 'negative': 0.15126050420168066, 'sadness': 0.1092436974789916, 'disgust': 0.04201680672268908, 'joy': 0.07563025210084033, 'anticipation': 0.10084033613445378}","{'fear': 0.0784313725490196, 'anger': 0.06162464985994398, 'trust': 0.19047619047619047, 'surprise': 0.05042016806722689, 'positive': 0.22969187675070027, 'negative': 0.10644257703081232, 'sadness': 0.06722689075630252, 'disgust': 0.022408963585434174, 'joy': 0.07282913165266107, 'anticipation': 0.12044817927170869}","{'positive': 0.05322128851540614, 'negative': 0.04481792717086834, 'anticipation': 0.0196078431372549, 'joy': 0.0028011204481792618, 'fear': 0.0196078431372549, 'trust': 0.02240896358543415, 'sadness': 0.04201680672268908, 'disgust': 0.019607843137254905, 'surprise': 0.025210084033613446, 'anger': 0.03081232492997199}",0.02801120448179271
"{'fear': 0.06033182503770739, 'anger': 0.05731523378582202, 'trust': 0.17194570135746606, 'surprise': 0.05279034690799397, 'positive': 0.22624434389140272, 'negative': 0.10558069381598793, 'sadness': 0.0693815987933635, 'disgust': 0.02262443438914027, 'joy': 0.09351432880844646, 'anticipation': 0.14027149321266968}","{'fear': 0.06497622820919176, 'anger': 0.05071315372424723, 'trust': 0.19334389857369255, 'surprise': 0.06656101426307448, 'positive': 0.2519809825673534, 'negative': 0.07131537242472266, 'sadness': 0.039619651347068144, 'disgust': 0.02694136291600634, 'joy': 0.08716323296354993, 'anticipation': 0.1473851030110935}","{'positive': 0.02573663867595069, 'negative': 0.03426532139126527, 'anticipation': 0.00711360979842382, 'joy': 0.006351095844896529, 'fear': 0.004644403171484367, 'trust': 0.02139819721622649, 'sadness': 0.02976194744629536, 'disgust': 0.004316928526866069, 'surprise': 0.013770667355080514, 'anger': 0.00660208006157479}",0.015396088948806388
"{'fear': 0.11842105263157894, 'anger': 0.09210526315789473, 'trust': 0.10526315789473684, 'surprise': 0.02631578947368421, 'positive': 0.18421052631578946, 'negative': 0.15789473684210525, 'sadness': 0.07894736842105263, 'disgust': 0.013157894736842105, 'joy': 0.06578947368421052, 'anticipation': 0.15789473684210525}","{'fear': 0.10191082802547771, 'anger': 0.10191082802547771, 'trust': 0.08917197452229299, 'surprise': 0.08280254777070063, 'positive': 0.19745222929936307, 'negative': 0.11464968152866242, 'sadness': 0.05732484076433121, 'disgust': 0.050955414012738856, 'joy': 0.044585987261146494, 'anticipation': 0.1592356687898089}","{'positive': 0.013241702983573606, 'negative': 0.04324505531344283, 'anticipation': 0.0013409319477036552, 'joy': 0.02120348642306403, 'fear': 0.01651022460610123, 'trust': 0.01609118337244385, 'sadness': 0.021622527656721416, 'disgust': 0.03779751927589675, 'surprise': 0.05648675829701642, 'anger': 0.00980556486758298}",0.02373449547435468
"{'fear': 0.10752688172043011, 'anger': 0.10752688172043011, 'trust': 0.12903225806451613, 'surprise': 0.03225806451612903, 'positive': 0.20430107526881722, 'negative': 0.17204301075268819, 'sadness': 0.06451612903225806, 'disgust': 0.03225806451612903, 'joy': 0.053763440860215055, 'anticipation': 0.0967741935483871}","{'fear': 0.07660738714090287, 'anger': 0.04377564979480164, 'trust': 0.1409028727770178, 'surprise': 0.08755129958960328, 'positive': 0.2216142270861833, 'negative': 0.10259917920656635, 'sadness': 0.060191518467852256, 'disgust': 0.02051983584131327, 'joy': 0.09165526675786594, 'anticipation': 0.1545827633378933}","{'positive': 0.01731315181736609, 'negative': 0.06944383154612184, 'anticipation': 0.057808569789506214, 'joy': 0.03789182589765088, 'fear': 0.030919494579527237, 'trust': 0.01187061471250167, 'sadness': 0.004324610564405806, 'disgust': 0.011738228674815762, 'surprise': 0.05529323507347425, 'anger': 0.06375123192562847}",0.03603547945809983
"{'fear': 0.08974358974358974, 'anger': 0.05128205128205128, 'trust': 0.14102564102564102, 'surprise': 0.0, 'positive': 0.21794871794871795, 'negative': 0.14102564102564102, 'sadness': 0.05128205128205128, 'disgust': 0.038461538461538464, 'joy': 0.11538461538461539, 'anticipation': 0.15384615384615385}","{'fear': 0.036855036855036855, 'anger': 0.0343980343980344, 'trust': 0.17280917280917282, 'surprise': 0.07780507780507781, 'positive': 0.24733824733824733, 'negative': 0.07780507780507781, 'sadness': 0.042588042588042586, 'disgust': 0.019656019656019656, 'joy': 0.13104013104013104, 'anticipation': 0.1597051597051597}","{'positive': 0.02938952938952938, 'negative': 0.06322056322056321, 'anticipation': 0.005859005859005839, 'joy': 0.01565551565551565, 'fear': 0.05288855288855289, 'trust': 0.0317835317835318, 'sadness': 0.008694008694008694, 'disgust': 0.018805518805518808, 'surprise': 0.07780507780507781, 'anger': 0.016884016884016882}",0.0320985320985321
"{'fear': 0.0947075208913649, 'anger': 0.10306406685236769, 'trust': 0.1392757660167131, 'surprise': 0.04456824512534819, 'positive': 0.17548746518105848, 'negative': 0.1392757660167131, 'sadness': 0.0807799442896936, 'disgust': 0.04178272980501393, 'joy': 0.055710306406685235, 'anticipation': 0.12534818941504178}","{'fear': 0.06130268199233716, 'anger': 0.04342273307790549, 'trust': 0.16475095785440613, 'surprise': 0.05874840357598978, 'positive': 0.2707535121328225, 'negative': 0.06896551724137931, 'sadness': 0.04342273307790549, 'disgust': 0.02554278416347382, 'joy': 0.1136653895274585, 'anticipation': 0.14942528735632185}","{'positive': 0.09526604695176402, 'negative': 0.07031024877533379, 'anticipation': 0.024077097941280073, 'joy': 0.057955083120773264, 'fear': 0.03340483889902774, 'trust': 0.025475191837693034, 'sadness': 0.0373572112117881, 'disgust': 0.016239945641540108, 'surprise': 0.014180158450641592, 'anger': 0.059641333774462194}",0.04339071566043039
"{'fear': 0.08163265306122448, 'anger': 0.04081632653061224, 'trust': 0.16326530612244897, 'surprise': 0.04081632653061224, 'positive': 0.20408163265306123, 'negative': 0.10204081632653061, 'sadness': 0.04081632653061224, 'disgust': 0.04081632653061224, 'joy': 0.10204081632653061, 'anticipation': 0.1836734693877551}","{'fear': 0.04288702928870293, 'anger': 0.043933054393305436, 'trust': 0.17364016736401675, 'surprise': 0.04288702928870293, 'positive': 0.2907949790794979, 'negative': 0.0596234309623431, 'sadness': 0.02301255230125523, 'disgust': 0.015690376569037656, 'joy': 0.1307531380753138, 'anticipation': 0.17677824267782427}","{'positive': 0.08671334642643669, 'negative': 0.042417385364187515, 'anticipation': 0.006895226709930841, 'joy': 0.028712321748783187, 'fear': 0.038745623772521554, 'trust': 0.010374861241567779, 'sadness': 0.01780377422935701, 'disgust': 0.025125949961574585, 'surprise': 0.002070702758090688, 'anger': 0.0031167278626931944}",0.026197592007514304
"{'fear': 0.07567567567567568, 'anger': 0.07567567567567568, 'trust': 0.13513513513513514, 'surprise': 0.06486486486486487, 'positive': 0.2702702702702703, 'negative': 0.0918918918918919, 'sadness': 0.03783783783783784, 'disgust': 0.021621621621621623, 'joy': 0.10810810810810811, 'anticipation': 0.11891891891891893}","{'fear': 0.05454545454545454, 'anger': 0.03305785123966942, 'trust': 0.18512396694214875, 'surprise': 0.04628099173553719, 'positive': 0.2909090909090909, 'negative': 0.0512396694214876, 'sadness': 0.021487603305785124, 'disgust': 0.01652892561983471, 'joy': 0.13388429752066117, 'anticipation': 0.1669421487603306}","{'positive': 0.02063882063882061, 'negative': 0.040652222470404294, 'anticipation': 0.04802322984141166, 'joy': 0.025776189412553052, 'fear': 0.021130221130221137, 'trust': 0.049988831807013606, 'sadness': 0.016350234532052716, 'disgust': 0.005092696001786912, 'surprise': 0.01858387312932768, 'anger': 0.04261782443600626}",0.02888541433995979
"{'fear': 0.10294117647058823, 'anger': 0.058823529411764705, 'trust': 0.14705882352941177, 'surprise': 0.014705882352941176, 'positive': 0.20588235294117646, 'negative': 0.1323529411764706, 'sadness': 0.1323529411764706, 'disgust': 0.04411764705882353, 'joy': 0.058823529411764705, 'anticipation': 0.10294117647058823}","{'fear': 0.0340599455040872, 'anger': 0.025885558583106268, 'trust': 0.18256130790190736, 'surprise': 0.06948228882833787, 'positive': 0.29427792915531337, 'negative': 0.05313351498637602, 'sadness': 0.031335149863760216, 'disgust': 0.013623978201634877, 'joy': 0.12534059945504086, 'anticipation': 0.17029972752043596}","{'positive': 0.0883955762141369, 'negative': 0.07921942619009456, 'anticipation': 0.06735855104984773, 'joy': 0.06651707004327616, 'fear': 0.06888123096650103, 'trust': 0.03550248437249559, 'sadness': 0.10101779131271038, 'disgust': 0.030493668857188655, 'surprise': 0.054776406475396694, 'anger': 0.03293797082865844}",0.06251001763103062
"{'fear': 0.04824561403508772, 'anger': 0.11842105263157894, 'trust': 0.16666666666666666, 'surprise': 0.05263157894736842, 'positive': 0.19736842105263158, 'negative': 0.13157894736842105, 'sadness': 0.03508771929824561, 'disgust': 0.09210526315789473, 'joy': 0.06140350877192982, 'anticipation': 0.09649122807017543}","{'fear': 0.04054054054054054, 'anger': 0.059845559845559844, 'trust': 0.15926640926640925, 'surprise': 0.07239382239382239, 'positive': 0.27702702702702703, 'negative': 0.06177606177606178, 'sadness': 0.03474903474903475, 'disgust': 0.019305019305019305, 'joy': 0.12837837837837837, 'anticipation': 0.14671814671814673}","{'positive': 0.07965860597439545, 'negative': 0.06980288559235927, 'anticipation': 0.0502269186479713, 'joy': 0.06697486960644855, 'fear': 0.007705073494547174, 'trust': 0.007400257400257404, 'sadness': 0.0003386845492108631, 'disgust': 0.07280024385287542, 'surprise': 0.01976224344645397, 'anger': 0.0585754927860191}",0.04332452753505385
"{'fear': 0.11965811965811966, 'anger': 0.1452991452991453, 'trust': 0.08547008547008547, 'surprise': 0.0, 'positive': 0.1282051282051282, 'negative': 0.15384615384615385, 'sadness': 0.13675213675213677, 'disgust': 0.1111111111111111, 'joy': 0.03418803418803419, 'anticipation': 0.08547008547008547}","{'fear': 0.07563025210084033, 'anger': 0.0700280112044818, 'trust': 0.16106442577030813, 'surprise': 0.06862745098039216, 'positive': 0.2338935574229692, 'negative': 0.09663865546218488, 'sadness': 0.04201680672268908, 'disgust': 0.025210084033613446, 'joy': 0.09103641456582633, 'anticipation': 0.13585434173669467}","{'positive': 0.105688429217841, 'negative': 0.05720749838396898, 'anticipation': 0.050384256266609195, 'joy': 0.056848380377792135, 'fear': 0.04402786755727933, 'trust': 0.07559434030022266, 'sadness': 0.09473533002944769, 'disgust': 0.08590102707749767, 'surprise': 0.06862745098039216, 'anger': 0.07527113409466352}",0.07142857142857144
"{'fear': 0.09505703422053231, 'anger': 0.10646387832699619, 'trust': 0.13307984790874525, 'surprise': 0.053231939163498096, 'positive': 0.17870722433460076, 'negative': 0.12547528517110265, 'sadness': 0.07984790874524715, 'disgust': 0.049429657794676805, 'joy': 0.08365019011406843, 'anticipation': 0.09505703422053231}","{'fear': 0.06422018348623854, 'anger': 0.06422018348623854, 'trust': 0.14793577981651376, 'surprise': 0.03784403669724771, 'positive': 0.23623853211009174, 'negative': 0.09977064220183486, 'sadness': 0.05963302752293578, 'disgust': 0.02522935779816514, 'joy': 0.10779816513761468, 'anticipation': 0.15711009174311927}","{'positive': 0.05753130777549098, 'negative': 0.02570464296926779, 'anticipation': 0.062053057522586955, 'joy': 0.02414797502354625, 'fear': 0.030836850734293778, 'trust': 0.014855931907768516, 'sadness': 0.020214881222311368, 'disgust': 0.024200299996511666, 'surprise': 0.015387902466250387, 'anger': 0.042243694840757656}",0.031717654445878526
